,d1,d2,d1d2,angle,Cd,Cd_err,Sd1,Sd1_err,Sd2,Sd2_err,W,W_err
63,2,23,223,62.560031583100006,3382.0,58.154965394194846,2899867.0,1702.899586000302,2745064.0,1656.8234667580007,4.248572651369409e-10,7.314361252075046e-12
64,2,24,224,73.2853008441,3509.0,59.23681287847955,2899867.0,1702.899586000302,2948047.0,1716.9877693216106,4.1046004207144375e-10,6.937448989076617e-12
65,2,25,225,84.5605601275,3485.0,59.033888572581766,2899867.0,1702.899586000302,2953516.0,1718.5796461031418,4.068978309289888e-10,6.900817695571308e-12
66,2,26,226,95.99715507209999,3651.0,60.423505360083176,2899867.0,1702.899586000302,2947024.0,1716.68983803132,4.272185291510679e-10,7.079227999640125e-12
67,2,27,227,107.25540577700001,3842.0,61.98386886924694,2899867.0,1702.899586000302,2903996.0,1704.1114986995422,4.562293985004453e-10,7.370192129241042e-12
68,2,28,228,117.941467784,4180.0,64.65291950097846,2899867.0,1702.899586000302,2936142.0,1713.517434985708,4.909317798710003e-10,7.604212781422031e-12
69,2,29,229,75.0,3300.0,57.445626465380286,2899867.0,1702.899586000302,2732446.0,1653.0111917346476,4.1647052668118366e-10,7.258319250687399e-12
70,2,30,230,90.0,3280.0,57.271284253105414,2899867.0,1702.899586000302,2795607.0,1672.006877976284,4.04594192502422e-10,7.0726559393486024e-12
71,2,31,231,105.0,3553.0,59.60704656330491,2899867.0,1702.899586000302,2891393.0,1700.4096565239802,4.2375028414051596e-10,7.117781231916365e-12
72,2,33,233,120.0,627.0,25.03996805109783,2899867.0,1702.899586000302,482057.0,694.3032478679615,4.4852955708992877e-10,1.7926125660776636e-11
73,2,34,234,135.0,4825.0,69.46221994724903,2899867.0,1702.899586000302,3234290.0,1798.4131894534137,5.144465746553327e-10,7.417811497882486e-12
74,2,35,235,150.0,5341.0,73.08214556237385,2899867.0,1702.899586000302,3123873.0,1767.448160484488,5.895913845039135e-10,8.081829456898338e-12
75,2,36,236,165.0,5955.0,77.1686464828819,2899867.0,1702.899586000302,3200654.0,1789.037171218083,6.416008901830031e-10,8.330524612372219e-12
76,2,37,237,180.0,6025.0,77.62087348130012,2899867.0,1702.899586000302,3132125.0,1769.7810599054337,6.633456498921667e-10,8.563050326707939e-12
77,2,38,238,165.0,5631.0,75.03998933901843,2899867.0,1702.899586000302,3039207.0,1743.3321542379697,6.38921005874767e-10,8.530546023010433e-12
78,2,39,239,71.58740514729999,3508.0,59.22837157984339,2899867.0,1702.899586000302,2745417.0,1656.9299924861039,4.406291110775357e-10,7.448740969989887e-12
79,2,40,240,85.3732253545,3335.0,57.74945887192364,2899867.0,1702.899586000302,2793058.0,1671.2444465128374,4.117539785418885e-10,7.138357608520867e-12
80,2,41,241,99.2083675035,3531.0,59.42221806698232,2899867.0,1702.899586000302,2873918.0,1695.2634013627498,4.236871234601148e-10,7.138828691259694e-12
81,2,42,242,112.94267437399999,4007.0,63.30086887239384,2899867.0,1702.899586000302,3010806.0,1735.167427080165,4.5894272482687157e-10,7.260007474044234e-12
82,2,43,243,126.37229711100001,4565.0,67.56478372643548,2899867.0,1702.899586000302,3203271.0,1789.7684207740397,4.914383227544343e-10,7.284486580266527e-12
83,2,44,244,139.098414652,4866.0,69.75672010638115,2899867.0,1702.899586000302,3109672.0,1763.426210534481,5.396093193754791e-10,7.74812138278588e-12
84,2,45,245,150.127065517,5330.0,73.00684899377592,2899867.0,1702.899586000302,3119216.0,1766.1302330236012,5.892555468004036e-10,8.08553730665487e-12
